Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng ban công
111 m²,"6,7 tỷ",,,Sổ đỏ/ Sổ hồng.,16.026081,108.2491421,5 m,33 m,Đông - Bắc,,,
300 m²,60 tỷ,25 phòng,,,,,,,,,5 tầng,
"292,2 m²",65 tỷ,,,* pháp lý: 100%.,,,,,,,5 tầng,
"189,2 m²",12 tỷ,,,Sổ đỏ/ Sổ hồng,16.0953905429919,108.146471370348,"13,8 m",,,,,
100 m²,"5,35 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,16.0069294,108.2141086,5 m,"7,5 m",Đông - Nam,Đông - Nam,3 tầng,Đầy đủ.
100 m²,"4,99 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,15.9999118,108.2149491,5 m,"7,5 m",Nam,Nam,2 tầng,Đầy đủ
107 m²,"5,75 tỷ",,,Sổ đỏ/ Sổ hồng.,15.9924990067383,108.207721029883,5 m,15 m,Tây,,,
4.000 m²,"5,5 tỷ",,,Sổ đỏ/ Sổ hồng,16.1433395821173,107.961473093821,,,Đông - Bắc,,,
355 m²,29 tỷ,,,Sổ đỏ/ Sổ hồng.,,,,7 m,,,,
100 m²,"5,99 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.0083557987013,108.220221950788,5 m,"7,5 m",Đông - Bắc,Đông - Bắc,3 tầng,Đầy đủ
100 m²,"5,4 tỷ",4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,15.9834253603448,108.211367416739,5 m,"7,5 m",Tây - Bắc,Tây - Bắc,3 tầng,Đầy đủ.
236 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,16.06521335522,108.150906957725,"9,2 m","10,5 m",,,,
120 m²,"3,45 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0005263,108.2207161,5 m,"7,5 m",Tây - Bắc,,,
215 m²,"11,5 tỷ",,,Sổ đỏ/ Sổ hồng,15.9930580920952,108.207355848771,10 m,15 m,Tây,,,
100 m²,"4,25 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,15.9929272,108.2119954,5 m,"5,5 m",Nam,Nam,3 tầng,Đầy đủ.
107 m²,"4,39 tỷ",,,Sổ đỏ/ Sổ hồng,16.0031764790982,108.221802769021,5 m,"10,5 m",Tây - Nam,,,
100 m²,"4,55 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0017369987254,108.21967365531,,"10,5 m",Đông - Bắc,,,
69 m²,"1,8 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,15.9832468032837,108.252090454102,,,,,,Đầy đủ.
175 m²,50 triệu/m²,,,Sổ đỏ/ Sổ hồng.,16.0384273999473,108.245337260614,10 m,"7,5 m",Tây - Bắc,,,
126 m²,"10,5 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0530430364129,108.233210282854,5 m,"7,5 m",Đông,,,
"111,77 m²",8 tỷ,2 phòng,2 phòng,Hợp đồng mua bán,16.07208251953125,108.22496795654297,,,Tây,Đông,,
42 m²,"2,8 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,15.9926316,108.269373,,,Tây - Nam,Đông - Nam,,Cơ bản
57 m²,"6,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.0786657968877,108.23644170317,7 m,11 m,,,3 tầng,Cơ bản
"46,2 m²","2,6 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.071819860145,108.201403126005,"7,63 m","2,5 m",Đông,Tây,2 tầng,Đầy đủ.
108 m²,"1,76 tỷ",,,,16.0859891133238,108.152191434478,,,,,,
650 m²,"15,2 tỷ",,,Sổ đỏ/ Sổ hồng,15.9876605569388,108.2606182463,10 m,48 m,Tây,,,
90 m²,"5,7 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,16.0277676893058,108.213007339016,6 m,"5,5 m",Đông - Nam,Bắc,3 tầng,Đầy đủ
"33,5 m²","4,1 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,16.088382720947266,108.22888946533203,,,,,,
68 m²,Thỏa thuận,,,,15.9874741555835,108.260984503644,,,,,,
130 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,16.0540623274195,108.246302385051,7 m,,,,2 tầng,
60 m²,"1,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,16.09237289428711,108.1265869140625,,,Nam,,,Đầy đủ.
267 m²,"13,5 tỷ",,,Sổ đỏ/ Sổ hồng.,16.1007984513135,108.229604794044,16 m,"10,5 m",Đông - Nam,,,
162 m²,"8,6 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0640674209229,108.221522668767,,,Đông,,,Đầy đủ
50 m²,"2,55 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0503397564376,108.215377728689,6 m,3 m,,,2 tầng,Đầy đủ
160 m²,"12,5 tỷ",,,Đả có sổ.,16.0817657,108.2450869,10 m,"7,5 m",Nam,,,
"74,3 m²","7,2 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,16.0528675873634,108.240027054318,"4,5 m","5,5 m",Đông - Bắc,,3 tầng,Đầy đủ.
189 m²,"10,6 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0886232,108.2462857,9 m,"7,5 m",Tây - Bắc,,,
92 m²,"4,95 tỷ",,,Sổ đỏ/ Sổ hồng,16.0834505,108.2358792,5 m,"5,5 m",Đông - Nam,,,
232 m²,"39,5 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0671719,108.2443389,"10,3 m","7,5 m",Đông,,,
130 m²,6 tỷ,,,Đã có sổ.,16.0804032,108.2432247,6 m,7 m,Nam,,,
84 m²,"5,8 tỷ",,,,16.0499955822138,108.240686300928,"8,4 m",3 m,Tây - Bắc,,,
75 m²,"8,2 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.3578727808074,111.221318377543,5 m,"10,5 m",Tây,Tây,3 tầng,Cơ bản.
100 m²,"3,95 tỷ",,,Sổ đỏ/ Sổ hồng.,15.9876666931847,108.260929820196,5 m,"10,5 m",Đông - Bắc,,,
90 m²,"3,8 tỷ",,,Sổ đỏ/ Sổ hồng,16.0581634669926,108.170931757684,5 m,"5,5 m",,,3 tầng,Đầy đủ.
130 m²,"5,1 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,15.9987664865832,108.219436926587,5 m,"7,5 m",Tây - Bắc,,3 tầng,Cơ bản.
105 m²,"25,6 tỷ",2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.0588904070618,108.207253202192,,,Đông - Nam,,3 tầng,
105 m²,"3,95 tỷ",,,Sổ đỏ/ Sổ hồng,15.98295783996582,108.2334213256836,,,,,,
95 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,16.0526842,108.1681278,5 m,,Đông - Nam,,,
124 m²,"6,3 tỷ",4 phòng,2 phòng,,16.0430209,108.2215375,,,,,,
90 m²,"4,3 tỷ",,,Sổ đỏ/ Sổ hồng,16.1075243,108.258472,"4,5 m","7,5 m",Đông,,,
82 m²,13 tỷ,,,,16.0483759515926,108.238334737473,,,Tây - Nam,,,
"92,5 m²","4,25 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0706555484031,108.160796977143,5 m,"7,5 m",Đông - Bắc,,,
"62,9 m²","4,5 tỷ",,,,16.1089892341389,108.253196002686,"7,3 m",7 m,Đông,,,
180 m²,"38,5 triệu/m²",,,Sổ đỏ/ Sổ hồng.,16.1007096,108.2295171,10 m,"7,5 m",,,,
100 m²,"5,7 tỷ",,,,16.0909448,108.2345243,5 m,"10,5 m",,,,
270 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,16.0674225337669,108.234903591059,15 m,6 m,,,,
150 m²,"6,7 tỷ",,,Sổ đỏ/ Sổ hồng,16.0987029,108.2305936,10 m,10 m,,,,
100 m²,"6,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.029903411865234,108.24016571044922,5 m,"7,5 m",Tây - Bắc,,3 tầng,
81 m²,10 tỷ,,,Sổ đỏ/ Sổ hồng,16.0476897,108.2466488,"4,5 m","7,5 m",Đông - Bắc,,,
100 m²,"4,5 tỷ",,,Sổ đỏ/ Sổ hồng,15.9833443,108.2738418,5 m,15 m,Đông - Bắc,,,
100 m²,"9,8 tỷ",,,,16.0423850799564,108.213311507919,5 m,,,,,
299 m²,21 tỷ,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,15.991830825805664,108.26130676269531,15 m,15 m,Tây,Đông,3 tầng,Đầy đủ.
172 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,16.0691513,108.2174156,,"10,5 m",Tây - Nam,,,
"59,6 m²","4,5 tỷ",3 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,16.0672526531693,108.22404201495,"7,43 m",3 m,Đông,,2 tầng,Cơ bản
172 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,16.0691513,108.2174156,,"10,5 m",Tây - Nam,,,
"51,5 m²","1,16 tỷ",2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,16.0069191,108.1969515,,,Đông - Nam,Tây - Bắc,,Đầy đủ
99 m²,"6,5 tỷ",7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,16.0830642119855,108.23979547788,"6,5 m","7,5 m",Tây - Bắc,,2 tầng,Đầy đủ
77 m²,"13,9 tỷ",6 phòng,,,16.0602262502368,108.242790670618,,,,,6 tầng,
75 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,16.0749843,108.2406466,5 m,"5,5 m",Đông,,,
"77,5 m²","8,6 tỷ",,,,16.0338325640007,108.220693365379,,"10,5 m",,,3 tầng,
300 m²,"16,8 tỷ",,,Sổ đỏ/ Sổ hồng,16.0173435211182,108.241027832031,12 m,,Tây - Bắc,,,
300 m²,"16,8 tỷ",,,Sổ đỏ/ Sổ hồng,16.0173435211182,108.241027832031,12 m,,Tây - Bắc,,,
50 m²,"3,9 tỷ",4 phòng,4 phòng,,16.048861384077,108.212677482516,4 m,3 m,Bắc,Tây,4 tầng,Đầy đủ
100 m²,"6,95 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0705281282325,108.166362665084,5 m,42 m,Tây - Nam,,,
100 m²,"12,7 tỷ",,,,16.0370568942146,108.219876227227,5 m,,,,,
105 m²,8 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.0485769574237,108.238119350317,4 m,6 m,,,3 tầng,
91 m²,"5,2 tỷ",,,Sổ đỏ/ Sổ hồng,16.0640322563525,108.189461803763,"6,8 m","7,5 m",Đông - Bắc,,,
310 m²,"1,8 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0486514049142,108.039212289729,24 m,"7,5 m",Nam,,,
100 m²,"4,7 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0056165068645,108.223698110163,5 m,"7,5 m",Đông - Bắc,,2 tầng,Cơ bản
162 m²,"8,55 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0642115841085,108.221167601921,"5,6 m",3 m,Đông,,1 tầng,
180 m²,24 tỷ,,,Sổ đỏ/ Sổ hồng.,16.0515934325475,108.245430135478,12 m,"10,5 m",,,,
58 m²,"4,25 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,16.0879419972506,108.218992181848,4 m,5 m,Nam,Nam,2 tầng,Cơ bản.
200 m²,"7,7 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0069802665259,108.196984875671,10 m,"10,5 m",Tây - Bắc,,,
28.000 m²,122 tỷ,,,Sổ đỏ/ Sổ hồng,,,,,,,,
175 m²,36 tỷ,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,16.0676312,108.215859,"6,1 m",,,,5 tầng,
190 m²,30 triệu/m²,,,,16.0631679,108.1705196,"5,4 m","5,5 m",Nam,,,
27 m²,"6,1 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.0671239673332,108.221196811167,4 m,"7,5 m",Đông - Bắc,,4 tầng,
125 m²,"4,3 tỷ",,,Sổ đỏ/ Sổ hồng,16.0516785,108.1598746,5 m,"10,5 m",Đông,,,
90 m²,"11,5 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0813893,108.2212728,"4,5 m","10,5 m",Bắc,,,
101 m²,"8,75 tỷ",6 phòng,4 phòng,Sổ đỏ/ Sổ hồng,16.0255616189809,108.211378602511,5 m,15 m,Tây - Bắc,,4 tầng,Đầy đủ
108 m²,"16,2 tỷ",5 phòng,5 phòng,,16.0883827209473,108.228889465332,6 m,"7,5 m",,,5 tầng,
"151,5 m²","8,7 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0717067718506,108.229057312012,,,Đông - Bắc,Đông - Nam,,"Đầy đủ tivi tủ lạnh, máy giặt, máy sấy quần áo, bàn ghế ăn, bàn ghế sofa, giường nệm..."
460 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,16.0754601446325,108.242340468088,25 m,"7,5 m",,,,
85 m²,20 tỷ,13 phòng,8 phòng,Sổ đỏ/ Sổ hồng,16.0527051,108.2443032,5 m,"7,5 m",Đông,,,Đầy đủ
65 m²,Thỏa thuận,2 phòng,1 phòng,,16.076030731201172,108.24451446533203,,,,,,
37 m²,2 tỷ,1 phòng,1 phòng,,16.0883827209473,108.228889465332,,,,,,
60 m²,"1,85 tỷ",2 phòng,1 phòng,Đang chờ sổ,16.0621342693576,108.233863611364,,,Tây,Đông,,
105 m²,"3,45 tỷ",,,Sổ đỏ/ Sổ hồng.,15.9829578399658,108.233421325684,,"7,5 m",Đông - Nam,,,
92 m²,5 tỷ,,,Sổ đỏ/ Sổ hồng,16.0827812889421,108.232496770729,5 m,"5,5 m",Đông,,,
190 m²,"16,5 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0299034118652,108.240165710449,"11,76 m",15 m,Tây - Bắc,,,
180 m²,"4,65 tỷ",,,Sổ đỏ/ Sổ hồng,15.983246803283691,108.25209045410156,"7,5 m","7,5 m",Nam,,,
81 m²,"5,2 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,16.0617903073217,108.183948847873,"4,5 m","5,5 m",Tây - Nam,,3 tầng,Đầy đủ
105 m²,"3,39 tỷ",,,Sổ đỏ/ Sổ hồng,16.0448395167583,108.168298402853,5 m,"10,5 m",Đông - Bắc,,,
140 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,15.9671715604235,108.211137471484,,5 m,,,,
61 m²,"3,85 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.06191062927246,108.23790740966797,,,Tây - Nam,Đông - Bắc,,Đầy đủ
70 m²,7 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.0301705234915,108.220637310189,5 m,5 m,Đông - Nam,,3 tầng,Đầy đủ
145 m²,"22,5 tỷ",,,,16.0779544,108.2442083,8 m,,,,,
125 m²,"10,8 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0724387528319,108.195480613267,5 m,30 m,Đông - Bắc,,,
255 m²,75 triệu/m²,,,Sổ đỏ/ Sổ hồng.,16.0780957599169,108.236412628137,11 m,"10,5 m",Tây - Nam,,,
100 m²,"3,2 tỷ",,,Sổ đỏ/ Sổ hồng,15.9922395511568,108.231911668446,,"17,5 m",,,,
"25,8 m²","1,75 tỷ",2 phòng,2 phòng,,16.0724755094719,108.207245323397,,,,,2 tầng,
90 m²,"7,8 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0408909,108.2162361,"4,5 m","10,5 m",Bắc,,2 tầng,Đầy đủ
200 m²,"18,5 tỷ",5 phòng,6 phòng,Sổ đỏ/ Sổ hồng,16.0707984982248,108.236628021446,10 m,"7,5 m",Đông,,3 tầng,Đầy đủ.
460 m²,46 tỷ,,,Sổ đỏ/ Sổ hồng,16.0755114,108.2423258,23 m,"7,5 m",Đông,,,
"97,5 m²","6,6 tỷ",4 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,16.0349777,108.2088378,5 m,"7,5 m",Đông - Nam,,2 tầng,
"72,8 m²","7,9 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.0564561,108.2086215,"3,3 m","10,5 m",Đông - Bắc,,3 tầng,
"197,3 m²",Thỏa thuận,1 phòng,2 phòng,Sổ đỏ/ Sổ hồng,15.9932979,108.2531001,,,Đông - Bắc,,1 tầng,
99 m²,"4,35 tỷ",,,Sổ đỏ/ Sổ hồng,16.0172422,108.2083812,"5,5 m","7,5 m",Tây - Bắc,,,
"170,1 m²","13,2 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0588717824605,108.165484319319,"5,55 m","16,5 m",Đông - Nam,Đông - Nam,2 tầng,Cơ bản
"48,7 m²",Thỏa thuận,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,16.0890197753906,108.228302001953,,,Đông,Đông,,Full liền tường
240 m²,"4,4 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0848061,108.1604093,10 m,"7,5 m",Đông - Nam,,,
"170,1 m²","13,2 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0588022613504,108.165616774012,"5,55 m","16,5 m",Đông - Nam,Đông - Nam,2 tầng,Cơ bản.
600 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,16.0967597550407,108.25287632359,20 m,30 m,Đông,,,
"122,5 m²","5,5 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,15.9872853500264,108.236200451006,5 m,7 m,Đông - Bắc,,3 tầng,Cơ bản
170 m²,13 tỷ,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,16.0633081214641,108.157342853702,"6,5 m",33 m,Đông,Đông,3 tầng,Đầy đủ
70 m²,"5,55 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,16.0326318555771,108.231689167021,4 m,"5,5 m",,,3 tầng,Đầy đủ.
200 m²,11 tỷ,,,Sổ đỏ/ Sổ hồng.,16.0235362746632,108.225261488188,10 m,"7,5 m",Đông - Bắc,,,
105 m²,"3,15 tỷ",,,Sổ đỏ/ Sổ hồng,15.98295783996582,108.2334213256836,,,Đông - Nam,,,
300 m²,Thỏa thuận,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,16.083004027899,108.212821844661,10 m,"7,5 m",Tây - Nam,,3 tầng,Đầy đủ
100 m²,"8,3 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.0751746256287,108.233027706044,5 m,"7,5 m",Đông - Nam,Đông - Nam,3 tầng,Đầy đủ
195 m²,30 tỷ,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,16.0344808021927,108.218119970022,8 m,15 m,Đông - Nam,,1 tầng,Đầy đủ
64 m²,"3,29 tỷ",3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0644912470841,108.166991718456,,4 m,,,,Đầy đủ
8.800 m²,"1,75 tỷ",,,Sổ đỏ/ Sổ hồng,16.0183465918288,108.115301904503,35 m,7 m,,,,
100 m²,"3,35 tỷ",,,Sổ đỏ/ Sổ hồng,15.98295783996582,108.2334213256836,5 m,"7,5 m",Tây - Bắc,,,
159 m²,"17,5 tỷ",4 phòng,6 phòng,Sổ đỏ/ Sổ hồng,16.0847145,108.2110626,9 m,"7,5 m",Nam,,4 tầng,Đầy đủ
152 m²,Thỏa thuận,5 phòng,5 phòng,Sổ đỏ đầy đủ,16.0792406,108.2149453,8 m,8 m,Nam,,3 tầng,Đầy đủ nội thất y hình
100 m²,"2,15 tỷ",,,,21.02894860978742,105.85244722590335,,"7,5 m",,,,
51 m²,"5,3 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,16.05558967590332,108.22355651855469,,,,,,Cơ bản
167 m²,"12,5 tỷ",,,,16.0558192,108.2394439,7 m,,,,,
"47,8 m²",Thỏa thuận,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,16.06861686706543,108.24445343017578,,,,,,Đầy đủ.
"62,7 m²","3,5 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0890197753906,108.228302001953,,,,,,Cơ bản.
43 m²,"5,2 tỷ",1 phòng,1 phòng,Hợp đồng mua bán,21.026758193969727,105.84119415283203,,,,,,Đầy đủ
300 m²,32 tỷ,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.043506622314453,108.24837493896484,,,,,2 tầng,Đầy đủ
"82,6 m²","3,8 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,16.0388774871826,108.247406005859,,,,,,
"175,5 m²",Thỏa thuận,,,,16.0550200954367,108.242057012411,,,,,,
63 m²,"3,7 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0619106292725,108.237907409668,,,,,,Đầy đủ
65 m²,Thỏa thuận,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.1001110076904,108.228858947754,,,,,,Đầy đủ
90 m²,"2,1 tỷ",,,,15.96732781445,108.211417921779,,"7,5 m",Đông - Nam,,,
112 m²,"2,8 tỷ",,,Sổ đỏ/ Sổ hồng,16.052367362967,108.152295709369,"4,5 m",33 m,Tây - Bắc,,,
150 m²,"7,2 tỷ",,,Sổ đỏ/ Sổ hồng,21.030622482299805,105.84886932373047,10 m,"10,5 m",Đông - Nam,,,
160 m²,7 tỷ,,,Sổ đỏ/ Sổ hồng.,16.0934204,108.2355035,8 m,15 m,Đông - Bắc,,,
100 m²,"5,3 tỷ",,,Sổ đỏ/ Sổ hồng,16.0958952,108.2288848,5 m,"10,5 m",Tây - Bắc,,,
55 m²,"3,1 tỷ",1 phòng,2 phòng,Hợp đồng mua bán,16.08799934387207,108.22093200683594,,,,Bắc,,Cơ bản
103 m²,"5,6 tỷ",,,Sổ đỏ/ Sổ hồng,16.0957939420668,108.235154235045,5 m,"7,5 m",Nam,,,
125 m²,"4,6 tỷ",5 phòng,5 phòng,Sổ đỏ/ Sổ hồng.,16.0974959,108.2320457,5 m,"7,5 m",Tây,,1 tầng,
100 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng.,16.0593720036216,108.230340237513,5 m,15 m,,,,
"46,4 m²","2,59 tỷ",1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,16.06861686706543,108.24445343017578,,,Nam,,,Đầy đủ.
71 m²,"4,7 tỷ",2 phòng,,Sổ đỏ/ Sổ hồng,16.06861686706543,108.24445343017578,,,,,,Đầy đủ
150 m²,"4,3 tỷ",,,Sổ đỏ/ Sổ hồng.,15.991097450256348,108.26021575927734,"7,5 m","17,5 m",Đông - Nam,,,
115 m²,"10,5 tỷ",4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,16.0324370948016,108.231517122242,6 m,"7,5 m",,,2 tầng,Đầy đủ
1.350 m²,"5,5 tỷ",,,Sổ đỏ/ Sổ hồng,16.1436256508894,107.961768326388,52 m,4 m,Đông - Nam,,,
81 m²,"18,5 tỷ",14 phòng,16 phòng,Sổ đỏ/ Sổ hồng,16.0474162867211,108.246371737952,,,,,7 tầng,Không nội thất
87 m²,"2,99 tỷ",,,Sổ đỏ/ Sổ hồng,16.0985468352021,108.137145965019,6 m,"5,5 m",Đông - Bắc,,,
105 m²,"3,15 tỷ",,,Sổ đỏ/ Sổ hồng,15.98295783996582,108.2334213256836,5 m,"7,5 m",Tây - Bắc,,,
155 m²,"10,8 tỷ",4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,16.0980855245263,108.233480734795,8 m,"10,5 m",Đông - Nam,,3 tầng,Đầy đủ
"112,5 m²",Thỏa thuận,,,,16.018306732177734,108.22174835205078,5 m,7 m,Đông - Bắc,,,
260 m²,"12,5 tỷ",,,Sổ đỏ/ Sổ hồng,16.020612716674805,108.22982788085938,12 m,"7,5 m",Tây - Bắc,,,
90 m²,"11,3 tỷ",,,,16.0813893,108.2212728,"4,5 m",,Bắc,,,
"197,3 m²","6,8 tỷ",,,Sổ đỏ/ Sổ hồng,15.9928947407877,108.253172812566,10 m,15 m,Tây - Bắc,,,
90 m²,"11,5 tỷ",7 phòng,8 phòng,Sổ đỏ/ Sổ hồng,16.0549515468534,108.241288306605,5 m,6 m,Đông,Đông,5 tầng,Cao cấp
395 m²,"21,7 tỷ",,,Sổ đỏ/ Sổ hồng,16.0953419621415,108.146585822123,21 m,15 m,Đông - Bắc,,,
122 m²,15 tỷ,,,Sổ đỏ/ Sổ hồng,16.0655772376355,108.238634562199,5 m,"10,5 m",Nam,,,
135 m²,"9,5 tỷ",3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,16.0398984076529,108.237535217933,7 m,"5,5 m",Tây - Bắc,Nam,3 tầng,Đầy đủ.
260 m²,41 tỷ,,,Sổ đỏ/ Sổ hồng,16.0690607766804,108.237583218838,12 m,"7,5 m",,,,
105 m²,5 tỷ,,,Sổ đỏ/ Sổ hồng,16.0147911173734,108.25587653376,5 m,"7,5 m",Tây,,,
161 m²,"9,5 tỷ",,,Sổ đỏ/ Sổ hồng,16.0162314652745,108.257464443378,"7,4 m","7,5 m",Đông - Nam,,,
"102,5 m²","2,75 tỷ",,,Sổ đỏ/ Sổ hồng,16.0653169408716,108.169478381147,,,Tây - Bắc,,,
70 m²,"2,98 tỷ",2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,16.0710171192795,108.195644072539,"5,9 m",,,,2 tầng,
300 m²,60 triệu/m²,,,Sổ đỏ/ Sổ hồng.,16.017343521118164,108.24102783203125,12 m,"7,5 m",Tây - Nam,,,
115 m²,"10,5 tỷ",5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,16.0324385180734,108.232037413705,6 m,"7,5 m",,,2 tầng,Đầy đủ
130 m²,"5,15 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,15.9990114,108.2192874,,"7,5 m",Tây - Bắc,,3 tầng,Cơ bản.
85 m²,"6,2 tỷ",3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,16.0681496243669,108.172340112089,5 m,55 m,Đông - Bắc,Đông - Bắc,4 tầng,Đầy đủ
159 m²,"7,6 tỷ",,,Sổ đỏ/ Sổ hồng.,16.018306732177734,108.22174835205078,,,Đông - Nam,,,
134 m²,"26,5 tỷ",,,,16.0557082445919,108.244530659717,,,,,1 tầng,
90 m²,"4,05 tỷ",,,,16.0604612369034,108.1811719876,5 m,"5,5 m",Đông,,,
100 m²,"4,08 tỷ",,,Sổ đỏ/ Sổ hồng,16.0912332908323,108.239175645364,5 m,"7,5 m",,,,
99 m²,"3,29 tỷ",,,,15.9804331391368,108.253887802153,,,Đông,,,
81 m²,"18,5 tỷ",14 phòng,16 phòng,Sổ đỏ/ Sổ hồng,16.0481084842442,108.238443377638,,,,,7 tầng,Không nội thất
"77,4 m²","15,7 tỷ",,,Sổ đỏ/ Sổ hồng.,16.0709464211154,108.221208296401,,,Tây - Nam,,5 tầng,
197 m²,7 tỷ,,,Sổ đỏ/ Sổ hồng.,15.9934978810243,108.252787486239,7 m,15 m,Đông - Bắc,,,
215 m²,57 tỷ,,,Sổ đỏ/ Sổ hồng,16.0546129942417,108.241143795339,"10,5 m",15 m,Nam,,,
296 m²,"7,3 tỷ",21 phòng,20 phòng,Sổ đỏ/ Sổ hồng,16.0646205985252,108.150720215107,"7,2 m","7,5 m",Tây - Nam,,2 tầng,Cơ bản
128 m²,Thỏa thuận,,,Sổ đỏ/ Sổ hồng,16.0692644203325,108.237645006611,,,,,3 tầng,Đầy đủ
